id,name,price,description,image,imagetwo,category,offer,newprice,created_at,updated_at
264,DEADMAN WONDERLAND 04,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
265,DEADMAN WONDERLAND 05,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
266,DEADMAN WONDERLAND 06,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
267,DEADMAN WONDERLAND 07,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
268,DEADMAN WONDERLAND 08,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
269,DEADMAN WONDERLAND 09,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
270,DEADMAN WONDERLAND 10,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
271,DEADMAN WONDERLAND 11,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
272,DEADMAN WONDERLAND 12,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
273,DEADMAN WONDERLAND 13,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
274,DEATH NOTE 01,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
275,DEATH NOTE 02,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
276,DEATH NOTE 03,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
277,DEATH NOTE 04,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
278,DEATH NOTE 05,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
279,DEATH NOTE 06,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
280,DEATH NOTE 07,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
281,DEATH NOTE 08,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
282,DEATH NOTE 09,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
283,DEATH NOTE 10,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
284,DEMON SLAYER - KIMETSU NO YAIBA 01,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
285,DEMON SLAYER - KIMETSU NO YAIBA 02,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
286,DEMON SLAYER - KIMETSU NO YAIBA 03,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
287,DEMON SLAYER - KIMETSU NO YAIBA 04,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
288,DEVILMAN G 01                                                                   ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
289,DEVILMAN G 02,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
290,DEVILMAN G 03,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
291,DEVILMAN G 04,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
292,DEVILMAN G 05,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
293,DNA2 01                                                                         ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
294,DNA2 02                                                                         ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
295,DNA2 03                                                                         ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
296,DNA2 04                                                                         ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
297,DNA2 05                                                                         ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
298,DOUBT 01,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
299,DOUBT 02,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
300,DOUBT 03,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
301,DOUBT 04,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
302,DRAGON BALL 01                                                         ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
303,DRAGON BALL 02,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
304,DRAGON BALL 03,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
305,DRAGON BALL 04,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
306,DRAGON BALL 05,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
307,DRAGON BALL 06,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
308,DRAGON BALL 07,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
309,DRAGON BALL 08,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
310,DRAGON BALL 09,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
311,DRAGON BALL 10,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
312,DRAGON BALL 11,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
313,DRAGON BALL 12,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
314,DRAGON BALL 13,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
315,DRAGON BALL 14,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
316,DRAGON BALL 15,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
317,DRAGON BALL 16,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
318,DRAGON BALL 17,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
319,DRAGON BALL 18,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
320,DRAGON BALL 19,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
321,DRAGON BALL 20,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
322,DRAGON BALL 21,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
323,DRAGON BALL 22,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
324,DRAGON BALL 23,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
325,DRAGON BALL 24,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
326,DRAGON BALL 25,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
327,DRAGON BALL 26,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
328,DRAGON BALL 27,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
329,DRAGON BALL 28,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
330,DRAGON BALL 29,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
331,DRAGON BALL 30,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
332,DRAGON BALL 31,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
333,DRAGON BALL 32,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
334,DRAGON BALL 33,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
335,DRAGON BALL 34,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
336,DRAGON BALL 35,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
337,DRAGON BALL 36,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
338,DRAGON BALL 37,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
339,DRAGON BALL 38,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
340,DRAGON BALL 39,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
341,DRAGON BALL 40,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
342,DRAGON BALL 41,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
343,DRAGON BALL 42,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
344,DRAGON BALL GAIDEN: LA VEZ QUE REENCARNE EN YAMCHA,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
345,DRAGON BALL SUPER 01,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
346,DRAGON BALL SUPER 02,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
347,DRAGON BALL SUPER 03,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
348,DRAGON BALL SUPER 04                                                            ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
349,DRAGON BALL SUPER 05                                                            ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
350,DRAGON BALL SUPER 06                                                            ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
351,DRAGON BALL SUPER 07,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
352,DRAGON BALL SUPER 08,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
353,DRAGON BALL SUPER 09,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
354,DRAGON BALL SUPER 10,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
355,DRAGON BALL SUPER 11,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
356,DRAGON BALL SUPER: BROLY -ANIME COMIC-,1.145,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
357,EDEN                                                                            ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
358,EL DELIRIO DE ANI                                               ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
359,EL DILEMA DE UN BESO 01                                                         ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
360,EL DILEMA DE UN BESO 02                                                         ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
361,EL DILEMA DE UN BESO 03,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
362,EL DILEMA DE UN BESO 04,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
363,EL GIGOLO PERFECTO                                                              ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
364,EL JARDÍN DE LAS PALABRAS,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
365,ERASE UNA VEZ NOSOTROS 01      ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
366,ERASE UNA VEZ NOSOTROS 02                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
367,ERASE UNA VEZ NOSOTROS 03                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
368,ERASE UNA VEZ NOSOTROS 04                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
369,ERASE UNA VEZ NOSOTROS 05                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
370,ERASE UNA VEZ NOSOTROS 06                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
371,ERASE UNA VEZ NOSOTROS 07                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
372,ERASE UNA VEZ NOSOTROS 08                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
373,ERASE UNA VEZ NOSOTROS 09                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
374,ERASE UNA VEZ NOSOTROS 10                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
375,ERASE UNA VEZ NOSOTROS 11                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
376,ERASE UNA VEZ NOSOTROS 12                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
377,ERASE UNA VEZ NOSOTROS 13                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
378,ERASE UNA VEZ NOSOTROS 14                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
379,ERASE UNA VEZ NOSOTROS 15                                                       ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
380,ERASE UNA VEZ NOSOTROS 16                                  ,425,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
381,ERASED 01                                                  ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
382,ERASED 02                                                                       ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
383,ERASED 03                                                                       ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
384,ERASED 04                                                                       ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
385,ERASED 05                                                                       ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
386,ERASED 06                                                                       ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
387,ERASED 07                                                                       ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
388,ERASED 08                                                       ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
389,ERASED: RE                                                                      ,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
390,EVANGELION ED. DELUXE 01,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
391,EVANGELION ED. DELUXE 02,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
392,EVANGELION ED. DELUXE 03,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
393,EVANGELION ED. DELUXE 04,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
394,EVANGELION ED. DELUXE 05,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
395,EVANGELION ED. DELUXE 06,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
396,EVANGELION ED. DELUXE 07,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
397,EVANGELION ED. DELUXE 08,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
398,EVANGELION ED. DELUXE 09,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
399,EVANGELION ED. DELUXE 10,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
400,EVANGELION ED. DELUXE 11,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
401,EVANGELION ED. DELUXE 12,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
402,EVANGELION ED. DELUXE 13,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
403,EVANGELION ED. DELUXE 14,525,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
404,EVANGELION: PROYECTO DE CRIANZA DE SHINJI IKARI 01,445,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
405,EVANGELION: PROYECTO DE CRIANZA DE SHINJI IKARI 02,445,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
406,EVANGELION: PROYECTO DE CRIANZA DE SHINJI IKARI 03,445,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
407,EVANGELION: PROYECTO DE CRIANZA DE SHINJI IKARI 04,445,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
408,EVANGELION: PROYECTO DE CRIANZA DE SHINJI IKARI 05,445,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
409,EVANGELION: PROYECTO DE CRIANZA DE SHINJI IKARI 06,445,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
410,EVANGELION: PROYECTO DE CRIANZA DE SHINJI IKARI 07,445,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
411,EVANGELION: PROYECTO DE CRIANZA DE SHINJI IKARI 08,445,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
412,EVANGELION: PROYECTO DE CRIANZA DE SHINJI IKARI 09,445,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
413,FAIRY TAIL 01                            ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
414,FAIRY TAIL 02,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
415,FAIRY TAIL 03                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
416,FAIRY TAIL 04                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
417,FAIRY TAIL 05                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
418,FAIRY TAIL 06                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
419,FAIRY TAIL 07                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
420,FAIRY TAIL 08                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
421,FAIRY TAIL 09                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
422,FAIRY TAIL 10                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
423,FAIRY TAIL 11                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
424,FAIRY TAIL 12                                                                   ,495,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
